Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
12/20/2016,85327,Quad,Visa,3,131.88,0,67.17
10/3/2016,85001,Carlota,Mastercard,1,27.95,0,12.8
11/15/2016,85001,Fun Fly,In Store,1,4.95,0,4.06
12/8/2016,85224,Carlota,Debit Mastercard,1,27.95,0,11.88
12/15/2016,85001,Yanaki,Cash,1,28.75,0,14.92
10/25/2016,85327,Bellen,Cash,1,24.95,0,14.15
12/5/2016,85001,Bellen,Debit Visa,1,24.95,0,13.38
11/18/2016,85224,Quad,American Express,6,263.76,0.1,133.86
10/28/2016,85001,Carlota,Debit Visa,1,27.95,0,12.15
11/17/2016,85001,Carlota,Mastercard,1,27.95,0,13.1
11/23/2016,85224,Fun Fly,Debit Visa,4,19.8,0.1,11.84
11/10/2016,85001,Fun Fly,American Express,6,29.7,0.1,18.96
10/14/2016,85001,Carlota,Mastercard,1,27.95,0,13.15
11/15/2016,85001,Fun Fly,Cash,3,14.85,0,12
11/18/2016,85224,Aspen,Visa,6,167.7,0.1,67.5
10/19/2016,85327,Bellen,Visa,1,24.95,0,12.95
11/24/2016,85001,Fun Fly,Visa,1,4.95,0,2.67
11/25/2016,85327,Fun Fly,Cash,1,4.95,0,2.54
12/3/2016,85224,Carlota,Debit Visa,1,27.95,0,13.13
11/16/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.06
10/20/2016,85001,Bellen,Mastercard,3,74.85,0,38.13
11/25/2016,85001,Fun Fly,Visa,4,19.8,0.1,16.52
10/3/2016,85001,Fun Fly,Cash,1,4.95,0,3.45
11/7/2016,85001,Majestic Beaut,Visa,1,32.95,0,19.79
11/10/2016,85001,Fun Fly,Visa,1,4.95,0,2.85
12/21/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.85
10/2/2016,85001,Crested Beaut,Mastercard,1,37.95,0,23.33
12/15/2016,85327,Yanaki,Debit Mastercard,1,28.75,0,15.87
10/20/2016,85001,Fun Fly,American Express,3,14.85,0,7.17
10/11/2016,85001,Majestic Beaut,Paypal,1,32.95,0,19.32
12/14/2016,85327,Quad,In Store,1,43.96,0,22.26
12/10/2016,85001,Bellen,Mastercard,1,24.95,0,13.01
11/26/2016,85224,Fun Fly,Cash,1,4.95,0,3.6
10/30/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.37
12/3/2016,85001,Fun Fly,Cash,1,4.95,0,2.46
12/10/2016,85224,Fun Fly,Cash,1,4.95,0,3.36
11/5/2016,85001,Fun Fly,Cash,1,4.95,0,2.88
12/23/2016,85001,Quad,Cash,2,87.92,0,42.68
11/18/2016,85001,Yanaki,Debit Visa,1,28.75,0,14.46
10/11/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.97
10/1/2016,85327,Yanaki,Debit Mastercard,1,28.75,0,14.78
12/22/2016,85001,Carlota,Paypal,6,167.7,0.1,70.92
10/3/2016,85224,Fun Fly,Paypal,1,4.95,0,3.87
12/11/2016,85001,Fun Fly,Visa,1,4.95,0,4.05
11/11/2016,85001,Yanaki,Cash,4,115,0.1,60.84
10/24/2016,85001,Majestic Beaut,American Express,1,32.95,0,19
12/7/2016,85001,Fun Fly,Visa,1,4.95,0,3.86
10/16/2016,85327,Fun Fly,Visa,1,4.95,0,4.15
10/16/2016,85001,Bellen,Paypal,1,24.95,0,13.8
10/24/2016,85327,Fun Fly,Visa,1,4.95,0,3.98
10/22/2016,85001,Bellen,Visa,1,24.95,0,13.08
10/12/2016,85224,Fun Fly,Paypal,1,4.95,0,3.8
11/6/2016,85224,Fun Fly,Visa,2,9.9,0,6.22
10/15/2016,85327,Aspen,Visa,3,83.85,0,36.99
12/7/2016,85001,Crested Beaut,Mastercard,6,227.7,0.1,131.7
10/6/2016,85327,Fun Fly,Paypal,4,19.8,0.1,10.56
11/7/2016,85224,Aspen,Visa,6,167.7,0.1,70.14
10/26/2016,85327,Yanaki,Paypal,6,172.5,0.1,92.46
11/7/2016,85224,Carlota,Visa,1,27.95,0,12.58
10/15/2016,85327,Aspen,Paypal,2,55.9,0,23.96
11/24/2016,85001,Quad,Mastercard,1,43.96,0,23
12/5/2016,85001,Quad,Paypal,1,43.96,0,22.52
10/19/2016,85001,Yanaki,Debit Visa,1,28.75,0,15.06
11/9/2016,85224,Majestic Beaut,Visa,6,197.7,0.1,120.72
10/1/2016,85224,Majestic Beaut,Visa,1,32.95,0,19.74
12/14/2016,85001,Bellen,Debit Visa,1,24.95,0,13.39
12/17/2016,85327,Quad,Visa,3,131.88,0,64.89
10/30/2016,85327,Majestic Beaut,Cash,1,32.95,0,19.61
11/5/2016,85327,Quad,Debit Visa,1,43.96,0,22.44
11/27/2016,85327,Fun Fly,In Store,1,4.95,0,2.98
10/16/2016,85327,Bellen,Mastercard,1,24.95,0,14.44
12/8/2016,85224,Fun Fly,Visa,1,4.95,0,3.05
10/2/2016,85224,Majestic Beaut,Visa,4,131.8,0.1,79.96
12/15/2016,85001,Aspen,In Store,1,27.95,0,11.2
11/3/2016,85327,Yanaki,Paypal,1,28.75,0,14.97
10/2/2016,85001,Quad,Mastercard,1,43.96,0,21.45
12/15/2016,85224,Majestic Beaut,Debit Visa,1,32.95,0,19.82
12/4/2016,85001,Yanaki,Debit Visa,6,172.5,0.1,89.4
10/24/2016,85224,Quad,In Store,1,43.96,0,22.07
11/11/2016,85224,Quad,Paypal,1,43.96,0,21.36
10/13/2016,85001,Fun Fly,Visa,1,4.95,0,3.88
12/13/2016,85224,Quad,Visa,1,43.96,0,21.35
10/12/2016,85001,Fun Fly,Debit Mastercard,6,29.7,0.1,18.18
11/9/2016,85001,Yanaki,Mastercard,1,28.75,0,15.13
10/1/2016,85001,Fun Fly,Mastercard,2,9.9,0,7.34
10/21/2016,85001,Carlota,Visa,1,27.95,0,12.49
10/30/2016,85327,Fun Fly,Paypal,3,14.85,0,10.47
12/8/2016,85001,Crested Beaut,Paypal,1,37.95,0,22.48
11/7/2016,85001,Fun Fly,Paypal,1,4.95,0,3.13
10/5/2016,85001,Fun Fly,In Store,1,4.95,0,3.33
10/18/2016,85001,Quad,Visa,1,43.96,0,22.5
12/23/2016,85327,Majestic Beaut,Visa,6,197.7,0.1,115.92
10/30/2016,85001,Fun Fly,Cash,1,4.95,0,2.89
12/24/2016,85327,Majestic Beaut,Visa,1,32.95,0,19.27
11/23/2016,85224,Carlota,Mastercard,1,27.95,0,13.24
12/22/2016,85001,Crested Beaut,Visa,1,37.95,0,23.07
12/12/2016,85224,Fun Fly,Cash,2,9.9,0,6.26
11/18/2016,85001,Quad,Mastercard,1,43.96,0,21.52
12/11/2016,85224,Fun Fly,Cash,2,9.9,0,5.82
10/17/2016,85224,Fun Fly,Debit Visa,1,4.95,0,2.76
11/4/2016,85224,Carlota,Cash,6,167.7,0.1,71.94
12/4/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.52
12/15/2016,85001,Carlota,Debit Visa,1,27.95,0,12.45
11/30/2016,85327,Fun Fly,Mastercard,1,4.95,0,2.63
11/29/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.47
11/12/2016,85224,Fun Fly,Paypal,1,4.95,0,3.78
11/20/2016,85001,Carlota,In Store,1,27.95,0,12.31
11/19/2016,85327,Yanaki,Debit Visa,6,172.5,0.1,93.42
11/1/2016,85001,Yanaki,Cash,1,28.75,0,15.03
10/31/2016,85327,Yanaki,Cash,1,28.75,0,14.93
10/13/2016,85224,Fun Fly,Visa,1,4.95,0,4.04
11/16/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,4.14
10/2/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,4.01
11/18/2016,85001,Crested Beaut,Visa,2,75.9,0,46.06
10/4/2016,85327,Fun Fly,Visa,1,4.95,0,3.74
11/29/2016,85001,Crested Beaut,Cash,1,37.95,0,22.19
10/21/2016,85327,Quad,Debit Visa,1,43.96,0,22.55
11/22/2016,85327,Fun Fly,In Store,1,4.95,0,3.37
11/20/2016,85224,Crested Beaut,Paypal,1,37.95,0,22.6
11/29/2016,85001,Majestic Beaut,American Express,1,32.95,0,20.11
11/13/2016,85001,Majestic Beaut,Debit Visa,1,32.95,0,19.12
10/20/2016,85224,Quad,Debit Visa,1,43.96,0,21.76
12/19/2016,85001,Quad,In Store,1,43.96,0,22.69
12/13/2016,85001,Fun Fly,Cash,1,4.95,0,3.34
10/21/2016,85001,Aspen,Visa,2,55.9,0,23.84
12/18/2016,85001,Fun Fly,Cash,1,4.95,0,3.78
11/7/2016,85001,Bellen,Debit Visa,1,24.95,0,14.11
12/15/2016,85001,Majestic Beaut,Visa,1,32.95,0,20.29
10/24/2016,85001,Yanaki,Paypal,1,28.75,0,15.49
12/9/2016,85224,Carlota,Cash,2,55.9,0,26.16
11/2/2016,85001,Majestic Beaut,Debit Visa,1,32.95,0,19.9
11/14/2016,85327,Quad,Visa,1,43.96,0,22.19
11/25/2016,85327,Bellen,Debit Mastercard,1,24.95,0,13.15
11/19/2016,85001,Fun Fly,American Express,6,29.7,0.1,15.48
10/23/2016,85001,Carlota,Debit Visa,1,27.95,0,12.25
11/25/2016,85327,Fun Fly,Debit Visa,1,4.95,0,2.68
10/5/2016,85001,Fun Fly,Visa,1,4.95,0,2.89
10/18/2016,85001,Fun Fly,Debit Visa,1,4.95,0,4.04
10/21/2016,85327,Carlota,Debit Visa,1,27.95,0,12.38
11/12/2016,85001,Bellen,Debit Visa,1,24.95,0,14.04
12/24/2016,85224,Majestic Beaut,Debit Visa,1,32.95,0,19.44
10/27/2016,85001,Bellen,Mastercard,1,24.95,0,14.36
11/4/2016,85224,Yanaki,Visa,1,28.75,0,16.14
10/13/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.02
11/3/2016,85224,Bellen,Cash,1,24.95,0,13.81
10/3/2016,85001,Fun Fly,In Store,1,4.95,0,2.38
10/24/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,19.74
10/26/2016,85327,Yanaki,Debit Visa,1,28.75,0,14.69
12/18/2016,85001,Carlota,Mastercard,1,27.95,0,12.89
12/22/2016,85001,Quad,Mastercard,6,263.76,0.1,132.3
11/24/2016,85001,Quad,Visa,1,43.96,0,22.19
12/16/2016,85327,Bellen,Paypal,1,24.95,0,13.66
12/9/2016,85001,Aspen,Debit Visa,1,27.95,0,11.45
11/16/2016,85001,Quad,Visa,1,43.96,0,21.8
10/17/2016,85327,Carlota,Mastercard,2,55.9,0,26.84
11/10/2016,85327,Carlota,Mastercard,1,27.95,0,12.12
12/22/2016,85001,Bellen,Visa,1,24.95,0,13.02
11/3/2016,85224,Quad,Visa,1,43.96,0,21.57
10/31/2016,85327,Majestic Beaut,Visa,4,131.8,0.1,76.84
12/1/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,19.99
10/20/2016,85001,Fun Fly,Cash,1,4.95,0,3.8
10/6/2016,85327,Fun Fly,Visa,1,4.95,0,3.53
12/20/2016,85001,Bellen,Visa,6,149.7,0.1,86.64
10/30/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.44
11/29/2016,85327,Bellen,Debit Visa,1,24.95,0,12.76
10/19/2016,85001,Bellen,In Store,1,24.95,0,13.73
11/29/2016,85224,Fun Fly,Visa,4,19.8,0.1,13.44
12/22/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.17
11/28/2016,85001,Fun Fly,Cash,1,4.95,0,2.51
11/2/2016,85224,Majestic Beaut,Visa,1,32.95,0,19.52
11/16/2016,85224,Bellen,Cash,1,24.95,0,12.85
10/29/2016,85001,Majestic Beaut,Visa,1,32.95,0,19.07
12/13/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.05
11/2/2016,85001,Majestic Beaut,Visa,1,32.95,0,19.09
11/4/2016,85001,Yanaki,Visa,1,28.75,0,15.93
10/9/2016,85224,Fun Fly,Visa,1,4.95,0,3.76
12/13/2016,85224,Fun Fly,Visa,6,29.7,0.1,17.22
11/29/2016,85001,Yanaki,Mastercard,2,57.5,0,30.92
11/19/2016,85327,Majestic Beaut,Debit Visa,2,65.9,0,41.04
12/10/2016,85001,Fun Fly,Cash,1,4.95,0,2.7
10/10/2016,85224,Fun Fly,Debit Visa,1,4.95,0,3.59
11/16/2016,85001,Yanaki,Visa,1,28.75,0,14.67
10/4/2016,85327,Quad,Debit Mastercard,1,43.96,0,21.96
10/4/2016,85327,Carlota,Mastercard,1,27.95,0,11.79
10/6/2016,85224,Fun Fly,Debit Visa,1,4.95,0,3.06
10/15/2016,85001,Quad,Paypal,2,87.92,0,45.28
12/18/2016,85327,Fun Fly,Cash,1,4.95,0,3.86
11/9/2016,85001,Fun Fly,Visa,1,4.95,0,2.42
12/17/2016,85224,Quad,Visa,1,43.96,0,22.6
12/8/2016,85327,Fun Fly,Visa,1,4.95,0,3.32
10/22/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.66
10/15/2016,85224,Carlota,Debit Mastercard,1,27.95,0,13.4
12/19/2016,85001,Fun Fly,Paypal,1,4.95,0,4
12/12/2016,85327,Yanaki,Paypal,1,28.75,0,16.02
12/6/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.33
12/7/2016,85327,Quad,In Store,1,43.96,0,21.7
11/5/2016,85001,Fun Fly,Cash,1,4.95,0,2.77
12/16/2016,85001,Yanaki,Visa,1,28.75,0,15.64
11/10/2016,85001,Majestic Beaut,Visa,1,32.95,0,19.93
11/19/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.87
11/28/2016,85224,Aspen,Paypal,1,27.95,0,11.76
10/31/2016,85001,Fun Fly,Debit Mastercard,6,29.7,0.1,14.46
11/15/2016,85001,Fun Fly,Visa,1,4.95,0,3.64
10/27/2016,85327,Majestic Beaut,Mastercard,1,32.95,0,20.35
11/11/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.1
11/10/2016,85224,Crested Beaut,Visa,2,75.9,0,44.76
10/15/2016,85001,Fun Fly,Cash,3,14.85,0,9.06
10/19/2016,85001,Majestic Beaut,Visa,6,197.7,0.1,119.94
10/30/2016,85001,Fun Fly,In Store,1,4.95,0,3.82
10/11/2016,85001,Fun Fly,In Store,1,4.95,0,3.93
12/9/2016,85327,Yanaki,Visa,1,28.75,0,15.19
12/12/2016,85224,Fun Fly,Mastercard,1,4.95,0,3.66
12/7/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.69
11/21/2016,85224,Fun Fly,Mastercard,1,4.95,0,3.91
11/17/2016,85224,Fun Fly,Debit Visa,6,29.7,0.1,23.46
11/25/2016,85224,Carlota,Visa,1,27.95,0,12.62
10/2/2016,85224,Bellen,Visa,2,49.9,0,27.98
11/15/2016,85327,Majestic Beaut,Debit Visa,6,197.7,0.1,120.66
12/11/2016,85001,Bellen,Debit Mastercard,1,24.95,0,14.28
11/13/2016,85327,Carlota,In Store,1,27.95,0,13.42
10/2/2016,85001,Majestic Beaut,American Express,6,197.7,0.1,120.9
12/17/2016,85001,Fun Fly,Paypal,1,4.95,0,2.8
11/21/2016,85327,Carlota,American Express,6,167.7,0.1,76.86
10/15/2016,85001,Fun Fly,Cash,1,4.95,0,3.97
12/22/2016,85224,Carlota,Visa,1,27.95,0,13.31
10/31/2016,85001,Bellen,Visa,1,24.95,0,14.42
10/29/2016,85001,Carlota,Visa,1,27.95,0,11.73
10/12/2016,85001,Crested Beaut,Mastercard,3,113.85,0,66.78
11/7/2016,85327,Fun Fly,Paypal,1,4.95,0,2.9
11/2/2016,85001,Fun Fly,Visa,1,4.95,0,3.85
12/5/2016,85327,Fun Fly,Debit Visa,1,4.95,0,2.72
12/21/2016,85001,Yanaki,Visa,1,28.75,0,15.48
11/26/2016,85327,Quad,Paypal,2,87.92,0,44.02
11/19/2016,85001,Fun Fly,Cash,1,4.95,0,4.05
10/4/2016,85001,Fun Fly,Mastercard,2,9.9,0,8.06
11/17/2016,85001,Fun Fly,Paypal,1,4.95,0,2.86
12/10/2016,85224,Fun Fly,Cash,1,4.95,0,3.78
11/14/2016,85001,Fun Fly,In Store,1,4.95,0,2.84
10/1/2016,85001,Quad,Cash,1,43.96,0,22.7
11/23/2016,85001,Fun Fly,In Store,1,4.95,0,2.66
10/31/2016,85001,Yanaki,Debit Visa,1,28.75,0,14.91
12/6/2016,85224,Majestic Beaut,Mastercard,1,32.95,0,20.54
10/23/2016,85001,Fun Fly,American Express,1,4.95,0,2.42
12/2/2016,85001,Carlota,Visa,6,167.7,0.1,75.12
10/29/2016,85001,Fun Fly,Paypal,1,4.95,0,3.52
12/8/2016,85224,Quad,Mastercard,1,43.96,0,22.06
12/24/2016,85001,Yanaki,Visa,1,28.75,0,15.48
12/10/2016,85327,Quad,In Store,1,43.96,0,21.35
10/3/2016,85001,Fun Fly,Cash,1,4.95,0,3.67
11/22/2016,85001,Fun Fly,Cash,1,4.95,0,2.83
11/9/2016,85224,Yanaki,Debit Visa,6,172.5,0.1,93.66
11/27/2016,85224,Fun Fly,Cash,1,4.95,0,3.4
12/8/2016,85224,Crested Beaut,Debit Visa,6,227.7,0.1,140.4
12/18/2016,85224,Quad,Mastercard,2,87.92,0,42.78
12/18/2016,85001,Majestic Beaut,In Store,1,32.95,0,19
10/25/2016,85224,Fun Fly,Visa,6,29.7,0.1,20.94
10/11/2016,85327,Quad,Cash,1,43.96,0,22.38
11/11/2016,85224,Quad,Mastercard,1,43.96,0,22.2
10/20/2016,85001,Aspen,American Express,6,167.7,0.1,70.8
11/20/2016,85001,Yanaki,Cash,1,28.75,0,15.24
12/7/2016,85224,Quad,Debit Visa,1,43.96,0,22.87
10/8/2016,85224,Yanaki,Debit Mastercard,6,172.5,0.1,96.84
10/9/2016,85224,Majestic Beaut,Debit Visa,6,197.7,0.1,121.98
11/18/2016,85001,Bellen,Paypal,1,24.95,0,12.67
10/28/2016,85327,Fun Fly,Cash,1,4.95,0,2.47
10/21/2016,85224,Fun Fly,Cash,1,4.95,0,3.93
11/14/2016,85001,Bellen,Cash,1,24.95,0,13.77
10/27/2016,85001,Bellen,Mastercard,1,24.95,0,13.92
12/24/2016,85327,Quad,Mastercard,1,43.96,0,21.35
11/9/2016,85327,Quad,Visa,1,43.96,0,22.99
11/24/2016,85327,Fun Fly,Visa,1,4.95,0,3.86
11/21/2016,85001,Fun Fly,Cash,1,4.95,0,2.91
12/12/2016,85001,Fun Fly,Cash,1,4.95,0,2.42
10/30/2016,85327,Quad,Cash,1,43.96,0,21.24
11/11/2016,85001,Crested Beaut,Cash,1,37.95,0,21.91
12/2/2016,85001,Fun Fly,Paypal,1,4.95,0,2.5
12/11/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.04
10/4/2016,85224,Aspen,American Express,4,111.8,0.1,48.36
11/13/2016,85224,Aspen,Debit Visa,1,27.95,0,11.5
11/15/2016,85327,Quad,In Store,1,43.96,0,21.96
11/19/2016,85001,Fun Fly,Cash,1,4.95,0,3.88
10/1/2016,85327,Carlota,Paypal,6,167.7,0.1,74.46
11/13/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.8
12/17/2016,85001,Fun Fly,Cash,1,4.95,0,2.43
12/17/2016,85327,Aspen,Visa,2,55.9,0,22.62
10/23/2016,85327,Quad,Debit Mastercard,1,43.96,0,22.5
10/17/2016,85001,Bellen,Visa,1,24.95,0,13.29
11/15/2016,85001,Carlota,Debit Visa,1,27.95,0,11.91
10/8/2016,85001,Fun Fly,Debit Visa,2,9.9,0,5.46
12/3/2016,85001,Bellen,Visa,1,24.95,0,13.12
11/25/2016,85224,Quad,In Store,1,43.96,0,22.78
12/15/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.48
12/8/2016,85327,Fun Fly,Visa,1,4.95,0,3.76
11/8/2016,85327,Carlota,Mastercard,1,27.95,0,11.91
10/15/2016,85001,Yanaki,Visa,1,28.75,0,15.3
10/22/2016,85001,Carlota,Visa,1,27.95,0,12.79
10/29/2016,85327,Bellen,Visa,3,74.85,0,38.19
11/24/2016,85224,Fun Fly,Cash,1,4.95,0,3.83
10/19/2016,85327,Majestic Beaut,American Express,6,197.7,0.1,115.44
10/8/2016,85327,Yanaki,Visa,2,57.5,0,29.9
11/4/2016,85001,Fun Fly,Cash,6,29.7,0.1,14.22
12/7/2016,85224,Carlota,Visa,1,27.95,0,12.3
10/16/2016,85001,Fun Fly,Debit Visa,1,4.95,0,4.12
10/6/2016,85001,Quad,In Store,1,43.96,0,21.92
11/12/2016,85001,Aspen,Cash,1,27.95,0,11.48
10/29/2016,85001,Carlota,Visa,1,27.95,0,11.98
12/1/2016,85327,Fun Fly,Debit Mastercard,1,4.95,0,2.68
10/27/2016,85001,Fun Fly,Visa,1,4.95,0,2.38
11/2/2016,85001,Carlota,Debit Visa,1,27.95,0,13.33
10/13/2016,85224,Quad,Cash,1,43.96,0,22.36
12/1/2016,85327,Majestic Beaut,Debit Mastercard,1,32.95,0,19.05
11/10/2016,85224,Quad,Debit Visa,3,131.88,0,65.7
12/16/2016,85001,Quad,Paypal,1,43.96,0,21.43
10/25/2016,85327,Fun Fly,Cash,1,4.95,0,4.03
10/29/2016,85224,Carlota,Cash,1,27.95,0,12.13
12/2/2016,85327,Fun Fly,Visa,1,4.95,0,4.01
12/7/2016,85224,Quad,Visa,1,43.96,0,22.53
11/9/2016,85327,Crested Beaut,Cash,1,37.95,0,22.31
11/18/2016,85327,Bellen,Visa,2,49.9,0,28.62
10/7/2016,85327,Yanaki,Visa,6,172.5,0.1,94.32
10/18/2016,85327,Bellen,Visa,6,149.7,0.1,79.62
11/17/2016,85001,Aspen,American Express,1,27.95,0,12.9
11/27/2016,85001,Quad,Visa,1,43.96,0,21.67
12/23/2016,85224,Fun Fly,Mastercard,2,9.9,0,4.84
11/19/2016,85001,Bellen,Debit Visa,1,24.95,0,13.55
10/19/2016,85001,Yanaki,Paypal,1,28.75,0,15.82
12/5/2016,85327,Fun Fly,Cash,1,4.95,0,2.52
12/23/2016,85224,Aspen,Debit Visa,1,27.95,0,11.77
10/11/2016,85001,Carlota,Paypal,1,27.95,0,12.29
12/10/2016,85327,Carlota,Cash,3,83.85,0,36.24
12/10/2016,85327,Crested Beaut,Mastercard,1,37.95,0,22.38
10/12/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.24
12/24/2016,85327,Yanaki,Debit Visa,1,28.75,0,15.31
10/29/2016,85001,Bellen,American Express,1,24.95,0,13.06
12/7/2016,85001,Bellen,Visa,1,24.95,0,13.16
10/2/2016,85001,Quad,Mastercard,1,43.96,0,22.44
10/10/2016,85224,Aspen,Visa,1,27.95,0,12.18
10/25/2016,85224,Quad,Visa,1,43.96,0,22.05
10/2/2016,85327,Fun Fly,Debit Mastercard,1,4.95,0,3.14
12/5/2016,85001,Fun Fly,Cash,1,4.95,0,3.21
11/20/2016,85224,Yanaki,Paypal,1,28.75,0,14.76
10/10/2016,85327,Fun Fly,Debit Visa,1,4.95,0,2.43
12/6/2016,85224,Aspen,Mastercard,1,27.95,0,11.22
11/21/2016,85001,Quad,Debit Mastercard,6,263.76,0.1,136.14
10/7/2016,85327,Fun Fly,Debit Mastercard,1,4.95,0,2.69
10/26/2016,85001,Fun Fly,Mastercard,2,9.9,0,5.16
10/6/2016,85001,Fun Fly,Mastercard,1,4.95,0,4.04
11/23/2016,85327,Fun Fly,Debit Visa,1,4.95,0,2.68
12/4/2016,85001,Yanaki,Debit Mastercard,1,28.75,0,16.14
10/24/2016,85001,Carlota,Debit Visa,1,27.95,0,12.91
11/17/2016,85001,Carlota,Visa,1,27.95,0,11.76
11/18/2016,85327,Bellen,Mastercard,1,24.95,0,13.2
12/11/2016,85327,Majestic Beaut,Debit Mastercard,1,32.95,0,19.35
12/23/2016,85327,Quad,Cash,1,43.96,0,22.18
12/16/2016,85224,Carlota,Debit Mastercard,1,27.95,0,12.61
10/11/2016,85001,Bellen,Debit Visa,1,24.95,0,14.32
12/17/2016,85001,Crested Beaut,In Store,6,227.7,0.1,139.5
12/7/2016,85001,Yanaki,Visa,2,57.5,0,31.12
11/17/2016,85327,Aspen,Visa,1,27.95,0,12.09
10/6/2016,85001,Yanaki,Cash,1,28.75,0,15.96
10/10/2016,85224,Majestic Beaut,Cash,6,197.7,0.1,118.92
11/29/2016,85224,Aspen,Cash,6,167.7,0.1,67.38
10/5/2016,85001,Majestic Beaut,Cash,1,32.95,0,20.13
12/24/2016,85001,Crested Beaut,Cash,1,37.95,0,22.42
11/4/2016,85224,Crested Beaut,Visa,1,37.95,0,23.16
11/13/2016,85224,Fun Fly,Visa,1,4.95,0,3.31
11/3/2016,85001,Fun Fly,Visa,1,4.95,0,2.48
10/3/2016,85224,Fun Fly,Paypal,1,4.95,0,2.76
11/29/2016,85224,Aspen,Debit Visa,1,27.95,0,12.34
10/30/2016,85001,Aspen,Mastercard,1,27.95,0,12.44
10/12/2016,85224,Quad,Visa,1,43.96,0,22.35
11/12/2016,85001,Carlota,Debit Visa,1,27.95,0,12.81
11/3/2016,85327,Carlota,Mastercard,1,27.95,0,11.77
10/19/2016,85327,Quad,Paypal,6,263.76,0.1,136.26
11/12/2016,85327,Fun Fly,Mastercard,3,14.85,0,7.86
10/15/2016,85224,Quad,Cash,2,87.92,0,42.92
10/8/2016,85001,Carlota,Debit Mastercard,1,27.95,0,13.31
12/14/2016,85001,Bellen,Paypal,1,24.95,0,13.07
10/26/2016,85001,Crested Beaut,Cash,1,37.95,0,23.35
12/13/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,18.98
10/26/2016,85001,Majestic Beaut,Debit Mastercard,1,32.95,0,19.63
10/18/2016,85001,Fun Fly,Debit Mastercard,2,9.9,0,4.76
11/17/2016,85327,Fun Fly,Visa,1,4.95,0,3.81
11/30/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.08
11/20/2016,85001,Fun Fly,Cash,2,9.9,0,7.72
11/22/2016,85001,Yanaki,Debit Mastercard,6,172.5,0.1,95.4
11/21/2016,85001,Fun Fly,Cash,1,4.95,0,2.71
11/3/2016,85327,Quad,Debit Mastercard,1,43.96,0,21.88
11/9/2016,85327,Aspen,Cash,1,27.95,0,12.01
11/10/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.27
12/1/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.81
11/27/2016,85327,Fun Fly,Mastercard,1,4.95,0,2.66
10/1/2016,85224,Quad,Debit Visa,1,43.96,0,22.6
12/1/2016,85001,Fun Fly,Mastercard,1,4.95,0,4.04
11/3/2016,85327,Fun Fly,Visa,1,4.95,0,3.98
12/20/2016,85001,Carlota,In Store,1,27.95,0,12.28
12/7/2016,85327,Fun Fly,Debit Mastercard,3,14.85,0,11.52
10/30/2016,85001,Majestic Beaut,Visa,4,131.8,0.1,79.64
12/6/2016,85327,Fun Fly,Debit Visa,1,4.95,0,2.39
11/4/2016,85224,Bellen,Visa,1,24.95,0,13.41
12/15/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.53
10/10/2016,85327,Carlota,Visa,1,27.95,0,12.95
10/16/2016,85001,Quad,Debit Visa,2,87.92,0,43.38
10/9/2016,85224,Majestic Beaut,Visa,1,32.95,0,19.51
12/11/2016,85001,Quad,Cash,1,43.96,0,21.64
10/26/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.09
10/30/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.72
11/7/2016,85001,Yanaki,Debit Visa,1,28.75,0,14.95
11/15/2016,85327,Aspen,Cash,2,55.9,0,25.34
12/19/2016,85001,Fun Fly,Cash,1,4.95,0,3.88
10/7/2016,85327,Fun Fly,Visa,1,4.95,0,2.76
10/27/2016,85327,Crested Beaut,Debit Visa,1,37.95,0,21.95
11/22/2016,85224,Quad,Visa,3,131.88,0,64.02
10/14/2016,85001,Carlota,Debit Visa,1,27.95,0,13.33
