Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
11/6/2016,89030,Fun Fly,American Express,2,9.9,0,6.52
11/11/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,1.82
10/22/2016,89419,Quad,Debit Visa,6,263.76,0.1,135.18
12/9/2016,89419,Aspen,Cash,6,167.7,0.1,68.76
12/13/2016,89115,Aspen,Cash,1,27.95,0,12.34
12/6/2016,89419,Carlota,Debit Visa,1,27.95,0,12.12
10/21/2016,89115,Fun Fly,Visa,1,4.95,0,1.56
12/9/2016,89030,Quad,Debit Mastercard,6,263.76,0.1,133.74
12/9/2016,89030,Aspen,Debit Visa,1,27.95,0,11.91
10/10/2016,89030,Yanaki,Mastercard,3,86.25,0,41.22
11/20/2016,89419,Quad,Debit Mastercard,1,43.96,0,20.93
12/14/2016,89115,Fun Fly,Debit Mastercard,6,29.7,0.1,22.92
10/27/2016,89030,Fun Fly,Debit Visa,1,4.95,0,3.39
12/23/2016,89030,Yanaki,Debit Visa,2,57.5,0,29.44
10/29/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.86
11/30/2016,89030,Yanaki,Debit Mastercard,1,28.75,0,14.58
11/25/2016,89030,Bellen,Paypal,1,24.95,0,14.32
12/10/2016,89115,Quad,Debit Visa,1,43.96,0,21.82
12/21/2016,89030,Yanaki,Visa,12,345,0.1875,191.28
11/11/2016,89030,Fun Fly,American Express,1,4.95,0,2.96
12/16/2016,89115,Quad,Paypal,1,43.96,0,22.37
11/11/2016,89030,Quad,Paypal,1,43.96,0,21.98
11/25/2016,89419,Bellen,Mastercard,12,299.4,0.1875,142.68
10/28/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,25.32
12/18/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.85
11/22/2016,89030,Quad,In Store,12,527.52,0.1875,268.44
10/29/2016,89419,Majestic Beaut,Debit Visa,1,32.95,0,20.06
10/1/2016,89419,Aspen,Debit Mastercard,2,55.9,0,25.32
12/6/2016,89115,Aspen,Visa,1,27.95,0,11.58
11/6/2016,89030,Fun Fly,In Store,12,59.4,0.1875,35.88
11/5/2016,89030,Aspen,Debit Visa,3,83.85,0,32.34
10/14/2016,89419,Bellen,Cash,1,24.95,0,13.82
11/28/2016,89030,Yanaki,Debit Visa,2,57.5,0,28.06
10/3/2016,89419,Quad,Mastercard,1,43.96,0,20.44
12/2/2016,89030,Bellen,Debit Visa,1,24.95,0,14.38
11/14/2016,89419,Fun Fly,Visa,1,4.95,0,2.04
10/10/2016,89115,Fun Fly,Paypal,1,4.95,0,1.77
12/18/2016,89115,Bellen,Visa,1,24.95,0,12.01
10/4/2016,89030,Aspen,Debit Visa,12,335.4,0.1875,128.64
12/21/2016,89030,Aspen,Debit Visa,1,27.95,0,10.69
12/6/2016,89030,Yanaki,Debit Mastercard,1,28.75,0,15.87
10/18/2016,89115,Fun Fly,Paypal,2,9.9,0,6.46
10/21/2016,89419,Fun Fly,American Express,12,59.4,0.1875,35.16
10/9/2016,89115,Yanaki,Mastercard,1,28.75,0,14.3
10/29/2016,89115,Yanaki,Debit Mastercard,2,57.5,0,31.52
11/1/2016,89419,Fun Fly,Cash,1,4.95,0,2.37
11/5/2016,89030,Aspen,American Express,1,27.95,0,10.85
12/9/2016,89115,Carlota,Debit Visa,1,27.95,0,11.91
10/6/2016,89030,Fun Fly,Visa,1,4.95,0,3.9
10/7/2016,89115,Aspen,Debit Mastercard,3,83.85,0,35.55
12/16/2016,89030,Carlota,Debit Mastercard,1,27.95,0,13.1
12/10/2016,89030,Bellen,Mastercard,1,24.95,0,13.01
10/25/2016,89115,Bellen,Paypal,1,24.95,0,12.68
12/10/2016,89115,Carlota,Debit Visa,1,27.95,0,11.35
10/27/2016,89419,Quad,Cash,2,87.92,0,43.14
10/9/2016,89115,Majestic Beaut,Debit Mastercard,1,32.95,0,19.45
11/12/2016,89030,Fun Fly,Paypal,1,4.95,0,4.07
10/24/2016,89115,Fun Fly,Debit Mastercard,6,29.7,0.1,21.6
11/8/2016,89115,Carlota,Cash,1,27.95,0,12.27
12/10/2016,89419,Fun Fly,Mastercard,1,4.95,0,2.78
12/24/2016,89030,Quad,Mastercard,1,43.96,0,22.49
12/6/2016,89419,Majestic Beaut,Paypal,1,32.95,0,20.27
10/4/2016,89115,Majestic Beaut,Debit Visa,1,32.95,0,18.09
12/9/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,2.04
10/31/2016,89419,Carlota,Cash,2,55.9,0,23.54
12/13/2016,89419,Yanaki,Debit Visa,1,28.75,0,15.78
11/6/2016,89419,Fun Fly,Paypal,6,29.7,0.1,17.22
11/18/2016,89419,Fun Fly,Mastercard,1,4.95,0,2.92
12/14/2016,89419,Quad,Cash,1,43.96,0,21.58
10/10/2016,89115,Bellen,Paypal,1,24.95,0,14.2
11/15/2016,89115,Majestic Beaut,Visa,12,395.4,0.1875,237.48
10/18/2016,89419,Yanaki,Debit Mastercard,3,86.25,0,42.45
11/20/2016,89030,Yanaki,Debit Visa,2,57.5,0,29.86
10/6/2016,89115,Quad,Paypal,12,527.52,0.1875,253.32
11/27/2016,89115,Carlota,Debit Visa,3,83.85,0,39.45
12/2/2016,89030,Bellen,Debit Visa,12,299.4,0.1875,168.48
10/18/2016,89419,Carlota,Visa,1,27.95,0,13.38
10/31/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,3.96
12/5/2016,89030,Aspen,Debit Visa,3,83.85,0,35.43
12/7/2016,89419,Yanaki,Paypal,1,28.75,0,15.9
12/23/2016,89115,Yanaki,Cash,1,28.75,0,14.76
12/19/2016,89030,Yanaki,Debit Visa,2,57.5,0,31.48
11/1/2016,89419,Fun Fly,Cash,1,4.95,0,1.78
10/3/2016,89419,Aspen,Cash,6,167.7,0.1,65.94
12/16/2016,89030,Yanaki,Mastercard,1,28.75,0,15.32
12/21/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.62
10/15/2016,89419,Majestic Beaut,American Express,1,32.95,0,18.6
10/17/2016,89030,Quad,Debit Visa,1,43.96,0,22.99
10/7/2016,89419,Majestic Beaut,Debit Mastercard,1,32.95,0,19.25
11/21/2016,89419,Fun Fly,Cash,1,4.95,0,2.41
12/14/2016,89419,Aspen,Cash,1,27.95,0,12
10/7/2016,89030,Aspen,Debit Mastercard,6,167.7,0.1,72.96
12/13/2016,89419,Yanaki,Debit Mastercard,1,28.75,0,13.64
10/3/2016,89115,Fun Fly,Debit Visa,1,4.95,0,3.71
12/19/2016,89419,Fun Fly,Debit Mastercard,12,59.4,0.1875,18.12
10/21/2016,89419,Yanaki,Cash,12,345,0.1875,171.24
12/20/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,2.28
10/2/2016,89419,Bellen,Debit Visa,1,24.95,0,12.44
10/25/2016,89115,Yanaki,Cash,2,57.5,0,31.32
10/18/2016,89030,Fun Fly,Cash,1,4.95,0,1.99
12/9/2016,89419,Carlota,Debit Visa,2,55.9,0,22.24
11/26/2016,89419,Carlota,Paypal,6,167.7,0.1,71.34
12/24/2016,89115,Fun Fly,In Store,6,29.7,0.1,23.58
10/13/2016,89115,Bellen,Debit Mastercard,1,24.95,0,13.93
11/14/2016,89419,Fun Fly,Cash,6,29.7,0.1,23.28
11/12/2016,89419,Fun Fly,Cash,1,4.95,0,1.73
11/2/2016,89115,Aspen,Debit Mastercard,1,27.95,0,12.35
10/11/2016,89030,Yanaki,In Store,1,28.75,0,14.76
11/12/2016,89115,Carlota,Debit Mastercard,1,27.95,0,12.73
10/20/2016,89419,Fun Fly,Cash,1,4.95,0,3.25
12/21/2016,89115,Aspen,Mastercard,1,27.95,0,11.61
11/16/2016,89419,Quad,American Express,12,527.52,0.1875,268.8
11/23/2016,89419,Fun Fly,Mastercard,4,19.8,0.1,6.56
10/3/2016,89030,Fun Fly,Debit Visa,6,29.7,0.1,14.4
11/28/2016,89115,Bellen,Visa,4,99.8,0.1,49.88
11/19/2016,89419,Carlota,Debit Mastercard,12,335.4,0.1875,156
10/25/2016,89419,Fun Fly,Mastercard,12,59.4,0.1875,35.88
12/7/2016,89030,Bellen,In Store,1,24.95,0,13.74
11/6/2016,89419,Fun Fly,Mastercard,1,4.95,0,3.89
11/28/2016,89419,Fun Fly,Debit Visa,2,9.9,0,8.18
12/23/2016,89419,Quad,Debit Mastercard,2,87.92,0,43.3
11/19/2016,89419,Quad,Cash,1,43.96,0,22.29
11/8/2016,89115,Fun Fly,Cash,1,4.95,0,1.6
10/8/2016,89030,Fun Fly,Debit Mastercard,4,19.8,0.1,14.56
10/26/2016,89419,Fun Fly,Cash,1,4.95,0,3.52
10/8/2016,89115,Fun Fly,Cash,12,59.4,0.1875,23.76
12/9/2016,89115,Carlota,Debit Visa,6,167.7,0.1,78.24
11/1/2016,89115,Majestic Beaut,In Store,4,131.8,0.1,75.84
10/12/2016,89115,Carlota,Paypal,2,55.9,0,26.32
10/6/2016,89115,Aspen,Cash,1,27.95,0,11.91
12/24/2016,89419,Yanaki,Cash,12,345,0.1875,171.36
10/29/2016,89115,Bellen,Debit Visa,1,24.95,0,12.09
11/19/2016,89030,Fun Fly,Cash,1,4.95,0,2.81
12/18/2016,89115,Quad,Mastercard,6,263.76,0.1,127.68
11/20/2016,89030,Fun Fly,Debit Visa,4,19.8,0.1,8.72
11/18/2016,89115,Fun Fly,Cash,1,4.95,0,1.97
11/21/2016,89115,Bellen,Cash,1,24.95,0,13.36
12/17/2016,89115,Fun Fly,Cash,6,29.7,0.1,19.14
10/16/2016,89419,Aspen,Debit Visa,1,27.95,0,11.04
10/6/2016,89419,Bellen,Debit Visa,1,24.95,0,12.21
11/2/2016,89419,Carlota,Debit Visa,1,27.95,0,11.61
10/16/2016,89115,Fun Fly,Cash,1,4.95,0,3.34
11/30/2016,89419,Yanaki,Visa,12,345,0.1875,176.88
12/22/2016,89030,Quad,In Store,1,43.96,0,22.4
12/15/2016,89419,Fun Fly,Cash,12,59.4,0.1875,36.12
10/26/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.93
12/18/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,31.32
10/9/2016,89030,Yanaki,Debit Mastercard,1,28.75,0,13.49
10/30/2016,89419,Carlota,Visa,2,55.9,0,25.74
12/5/2016,89419,Bellen,Mastercard,1,24.95,0,13.55
12/22/2016,89419,Aspen,Visa,6,167.7,0.1,73.38
11/2/2016,89419,Yanaki,Debit Visa,12,345,0.1875,162
11/2/2016,89115,Quad,Debit Visa,6,263.76,0.1,125.64
11/5/2016,89030,Aspen,Cash,1,27.95,0,10.96
10/1/2016,89115,Carlota,Debit Visa,6,167.7,0.1,69.9
11/1/2016,89115,Fun Fly,Paypal,6,29.7,0.1,11.58
10/12/2016,89030,Yanaki,Paypal,6,172.5,0.1,86.22
12/10/2016,89030,Fun Fly,In Store,1,4.95,0,2.13
11/2/2016,89419,Carlota,Paypal,1,27.95,0,13.32
11/9/2016,89030,Fun Fly,Visa,1,4.95,0,3.15
11/24/2016,89115,Carlota,Debit Visa,1,27.95,0,10.87
12/13/2016,89030,Fun Fly,Paypal,12,59.4,0.1875,44.04
12/20/2016,89030,Yanaki,Debit Visa,1,28.75,0,14.32
12/1/2016,89115,Fun Fly,Cash,12,59.4,0.1875,20.88
11/14/2016,89115,Bellen,Mastercard,12,299.4,0.1875,162.96
11/28/2016,89030,Carlota,Visa,6,167.7,0.1,74.76
12/11/2016,89030,Yanaki,Mastercard,6,172.5,0.1,92.88
10/24/2016,89030,Fun Fly,American Express,1,4.95,0,3.76
11/15/2016,89115,Fun Fly,Mastercard,1,4.95,0,1.95
10/22/2016,89419,Fun Fly,American Express,1,4.95,0,3.95
10/24/2016,89419,Bellen,Mastercard,1,24.95,0,11.95
10/21/2016,89115,Bellen,Debit Mastercard,1,24.95,0,12.79
11/8/2016,89030,Carlota,Paypal,1,27.95,0,12.67
10/2/2016,89115,Aspen,Debit Mastercard,3,83.85,0,37.05
11/22/2016,89030,Fun Fly,Visa,6,29.7,0.1,19.32
12/17/2016,89030,Bellen,Cash,1,24.95,0,11.84
10/26/2016,89419,Fun Fly,Debit Mastercard,3,14.85,0,9.96
10/14/2016,89419,Carlota,Debit Visa,12,335.4,0.1875,149.4
10/29/2016,89030,Majestic Beaut,Paypal,1,32.95,0,19.94
10/14/2016,89419,Aspen,Mastercard,1,27.95,0,11.38
10/20/2016,89115,Fun Fly,Mastercard,6,29.7,0.1,13.62
12/14/2016,89030,Fun Fly,Mastercard,1,4.95,0,2.05
10/28/2016,89115,Bellen,Visa,6,149.7,0.1,72.48
11/2/2016,89115,Yanaki,Cash,1,28.75,0,15.36
11/3/2016,89030,Carlota,Debit Mastercard,1,27.95,0,12.75
10/14/2016,89115,Fun Fly,Debit Mastercard,2,9.9,0,6.88
10/8/2016,89030,Fun Fly,American Express,1,4.95,0,2.2
12/13/2016,89419,Aspen,American Express,1,27.95,0,12.76
10/7/2016,89419,Aspen,American Express,1,27.95,0,12.41
10/13/2016,89030,Aspen,Visa,1,27.95,0,12.13
10/17/2016,89115,Fun Fly,Visa,1,4.95,0,2.55
10/7/2016,89115,Fun Fly,Debit Visa,1,4.95,0,3.78
11/9/2016,89115,Yanaki,Visa,1,28.75,0,14.86
11/10/2016,89115,Yanaki,Cash,12,345,0.1875,174.6
11/5/2016,89030,Aspen,Cash,12,335.4,0.1875,147.12
10/11/2016,89030,Carlota,Visa,1,27.95,0,12.41
12/11/2016,89030,Bellen,Visa,12,299.4,0.1875,159.96
10/31/2016,89115,Aspen,Visa,1,27.95,0,11.21
10/16/2016,89115,Yanaki,Mastercard,1,28.75,0,13.78
10/3/2016,89419,Aspen,Cash,1,27.95,0,12.88
11/19/2016,89115,Bellen,Debit Visa,6,149.7,0.1,81.3
11/25/2016,89419,Fun Fly,Debit Mastercard,2,9.9,0,4.28
10/25/2016,89419,Quad,Debit Visa,12,527.52,0.1875,274.68
11/10/2016,89115,Yanaki,Cash,1,28.75,0,14.67
11/26/2016,89419,Yanaki,Visa,1,28.75,0,15.19
10/14/2016,89030,Bellen,Cash,2,49.9,0,23.7
11/3/2016,89115,Fun Fly,Paypal,1,4.95,0,3.32
11/29/2016,89115,Carlota,Mastercard,1,27.95,0,12.11
12/22/2016,89115,Yanaki,Debit Visa,1,28.75,0,15.62
12/4/2016,89419,Yanaki,Cash,1,28.75,0,14.23
12/1/2016,89419,Carlota,Debit Visa,1,27.95,0,11.87
10/27/2016,89419,Fun Fly,Mastercard,1,4.95,0,4.03
10/1/2016,89030,Bellen,Debit Visa,1,24.95,0,11.92
11/20/2016,89030,Bellen,Cash,2,49.9,0,27.76
12/10/2016,89115,Bellen,Visa,1,24.95,0,11.81
12/10/2016,89419,Bellen,Mastercard,1,24.95,0,13.02
12/2/2016,89419,Carlota,Mastercard,2,55.9,0,24.9
12/10/2016,89115,Bellen,Debit Visa,1,24.95,0,13.94
10/7/2016,89030,Yanaki,Visa,2,57.5,0,28.68
10/9/2016,89030,Bellen,Debit Mastercard,1,24.95,0,14.39
11/6/2016,89419,Fun Fly,Cash,3,14.85,0,10.26
12/18/2016,89115,Fun Fly,Cash,1,4.95,0,3.03
11/29/2016,89419,Aspen,Visa,1,27.95,0,11.93
12/4/2016,89115,Aspen,Cash,12,335.4,0.1875,152.28
10/29/2016,89030,Fun Fly,Mastercard,1,4.95,0,3.65
11/2/2016,89419,Fun Fly,Cash,1,4.95,0,3.32
12/5/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.2
11/13/2016,89419,Yanaki,Debit Mastercard,1,28.75,0,14.9
10/21/2016,89115,Aspen,Debit Visa,12,335.4,0.1875,148.8
11/26/2016,89115,Quad,Debit Mastercard,1,43.96,0,22.34
11/2/2016,89419,Fun Fly,Visa,1,4.95,0,3.41
12/3/2016,89419,Bellen,Debit Visa,12,299.4,0.1875,172.2
10/6/2016,89115,Majestic Beaut,Debit Mastercard,1,32.95,0,18.79
10/28/2016,89419,Yanaki,Cash,2,57.5,0,32.06
12/24/2016,89419,Fun Fly,Mastercard,3,14.85,0,12.3
10/12/2016,89115,Carlota,Debit Mastercard,1,27.95,0,11.82
12/20/2016,89419,Bellen,Cash,1,24.95,0,12.86
11/20/2016,89115,Yanaki,Debit Visa,12,345,0.1875,189.24
12/21/2016,89030,Fun Fly,Cash,1,4.95,0,1.82
10/30/2016,89030,Carlota,Visa,12,335.4,0.1875,140.16
11/18/2016,89419,Yanaki,Cash,1,28.75,0,15.02
11/6/2016,89030,Quad,Visa,1,43.96,0,21.86
10/7/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.58
11/13/2016,89419,Carlota,Debit Visa,1,27.95,0,11.6
10/8/2016,89030,Fun Fly,In Store,1,4.95,0,1.92
11/19/2016,89030,Quad,Visa,12,527.52,0.1875,255.96
12/6/2016,89115,Aspen,Visa,1,27.95,0,11.09
11/29/2016,89419,Bellen,Cash,2,49.9,0,25.14
12/19/2016,89115,Quad,Debit Mastercard,1,43.96,0,20.81
10/26/2016,89115,Quad,Debit Visa,12,527.52,0.1875,264.24
11/23/2016,89030,Aspen,Debit Visa,1,27.95,0,11.51
12/10/2016,89030,Quad,Debit Visa,2,87.92,0,41.66
10/17/2016,89030,Fun Fly,Debit Mastercard,6,29.7,0.1,13.32
12/18/2016,89030,Fun Fly,Cash,1,4.95,0,1.69
11/7/2016,89419,Aspen,Debit Mastercard,1,27.95,0,12.87
10/11/2016,89030,Aspen,Paypal,3,83.85,0,34.26
10/24/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.64
12/15/2016,89030,Fun Fly,Cash,6,29.7,0.1,15.9
10/14/2016,89030,Fun Fly,Visa,1,4.95,0,2.9
12/15/2016,89030,Quad,Debit Visa,1,43.96,0,22.15
10/27/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.54
11/7/2016,89030,Fun Fly,Debit Visa,3,14.85,0,9.45
10/29/2016,89030,Aspen,Visa,1,27.95,0,12.94
10/31/2016,89030,Bellen,Visa,1,24.95,0,14.44
12/17/2016,89115,Bellen,Debit Mastercard,1,24.95,0,12.39
11/13/2016,89419,Bellen,Debit Visa,1,24.95,0,12.89
12/10/2016,89115,Fun Fly,Debit Mastercard,1,4.95,0,3.73
11/26/2016,89115,Fun Fly,Debit Mastercard,1,4.95,0,2.05
12/19/2016,89030,Quad,Debit Visa,1,43.96,0,21.65
12/1/2016,89419,Fun Fly,Mastercard,1,4.95,0,1.57
11/23/2016,89115,Yanaki,Debit Mastercard,12,345,0.1875,185.52
12/13/2016,89419,Fun Fly,Cash,12,59.4,0.1875,35.4
12/1/2016,89419,Yanaki,Debit Visa,2,57.5,0,27.26
12/8/2016,89030,Fun Fly,Cash,1,4.95,0,2.12
10/16/2016,89030,Quad,Cash,1,43.96,0,20.83
11/2/2016,89115,Fun Fly,In Store,12,59.4,0.1875,23.52
10/31/2016,89115,Fun Fly,Mastercard,6,29.7,0.1,24.42
10/13/2016,89115,Yanaki,Visa,1,28.75,0,14
12/18/2016,89115,Quad,American Express,3,131.88,0,65.55
11/12/2016,89030,Bellen,American Express,1,24.95,0,13.74
11/27/2016,89419,Yanaki,Debit Mastercard,1,28.75,0,13.93
12/3/2016,89030,Fun Fly,Visa,1,4.95,0,2.28
12/7/2016,89115,Fun Fly,Mastercard,2,9.9,0,7.3
11/15/2016,89115,Fun Fly,Debit Visa,1,4.95,0,1.68
12/7/2016,89030,Quad,Mastercard,1,43.96,0,21.17
10/19/2016,89419,Majestic Beaut,Debit Visa,1,32.95,0,19.77
10/17/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.44
11/1/2016,89419,Fun Fly,In Store,1,4.95,0,3.31
11/15/2016,89030,Yanaki,Cash,1,28.75,0,13.76
10/21/2016,89419,Quad,Debit Visa,1,43.96,0,20.78
11/19/2016,89419,Bellen,Debit Visa,1,24.95,0,13.25
11/3/2016,89030,Bellen,Debit Visa,1,24.95,0,14.42
11/30/2016,89030,Yanaki,American Express,1,28.75,0,15.65
10/30/2016,89419,Carlota,Visa,12,335.4,0.1875,152.88
10/10/2016,89419,Aspen,Mastercard,1,27.95,0,10.67
11/22/2016,89419,Majestic Beaut,Mastercard,1,32.95,0,19.8
12/2/2016,89419,Quad,Debit Mastercard,1,43.96,0,21.25
11/8/2016,89419,Fun Fly,Cash,1,4.95,0,2.64
10/7/2016,89419,Yanaki,Cash,12,345,0.1875,185.4
11/10/2016,89419,Quad,Debit Visa,1,43.96,0,20.41
12/6/2016,89419,Yanaki,In Store,12,345,0.1875,173.88
10/23/2016,89419,Bellen,Mastercard,1,24.95,0,13.9
10/30/2016,89030,Majestic Beaut,Debit Mastercard,2,65.9,0,39.38
10/26/2016,89030,Carlota,In Store,1,27.95,0,13
11/8/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.72
10/6/2016,89419,Yanaki,Cash,1,28.75,0,15.94
10/29/2016,89030,Fun Fly,Debit Visa,6,29.7,0.1,20.94
10/29/2016,89030,Fun Fly,Debit Visa,12,59.4,0.1875,34.44
12/19/2016,89419,Bellen,Debit Visa,1,24.95,0,12.34
11/29/2016,89030,Fun Fly,Cash,1,4.95,0,3.38
12/15/2016,89115,Aspen,Visa,2,55.9,0,24.02
11/12/2016,89115,Carlota,Debit Visa,1,27.95,0,12.5
12/4/2016,89419,Yanaki,Debit Visa,12,345,0.1875,171.12
10/10/2016,89030,Quad,Visa,4,175.84,0.1,91.4
12/7/2016,89419,Carlota,Paypal,12,335.4,0.1875,131.16
12/6/2016,89030,Yanaki,Debit Visa,1,28.75,0,13.56
11/7/2016,89115,Bellen,Debit Visa,1,24.95,0,13.8
11/1/2016,89115,Fun Fly,Visa,1,4.95,0,1.89
12/11/2016,89115,Carlota,Visa,1,27.95,0,11.69
10/25/2016,89030,Bellen,Debit Mastercard,1,24.95,0,13.64
11/5/2016,89030,Bellen,Cash,1,24.95,0,13.91
10/19/2016,89419,Quad,Paypal,1,43.96,0,21.14
12/2/2016,89115,Quad,Cash,1,43.96,0,22.13
11/19/2016,89115,Fun Fly,Cash,6,29.7,0.1,12.96
11/10/2016,89419,Yanaki,Cash,1,28.75,0,15.16
10/4/2016,89030,Bellen,Mastercard,3,74.85,0,35.67
11/11/2016,89115,Yanaki,Visa,2,57.5,0,28.4
11/20/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.94
12/7/2016,89030,Fun Fly,Debit Visa,2,9.9,0,4.74
10/12/2016,89030,Carlota,In Store,1,27.95,0,13.21
12/24/2016,89030,Fun Fly,Cash,3,14.85,0,10.41
11/24/2016,89115,Carlota,Debit Visa,1,27.95,0,13.17
10/28/2016,89115,Aspen,Debit Visa,1,27.95,0,12.86
11/30/2016,89419,Fun Fly,Mastercard,4,19.8,0.1,9.64
12/13/2016,89419,Quad,Visa,1,43.96,0,20.41
10/4/2016,89115,Fun Fly,In Store,6,29.7,0.1,10.56
10/12/2016,89115,Fun Fly,American Express,1,4.95,0,3.72
12/4/2016,89419,Bellen,Visa,1,24.95,0,13.76
12/7/2016,89419,Carlota,Paypal,12,335.4,0.1875,135.36
10/17/2016,89115,Bellen,Debit Visa,1,24.95,0,12.55
10/16/2016,89419,Quad,Debit Mastercard,1,43.96,0,21.96
10/23/2016,89115,Bellen,Mastercard,1,24.95,0,12.37
11/9/2016,89419,Yanaki,Visa,1,28.75,0,14.13
10/20/2016,89115,Yanaki,Cash,2,57.5,0,29.5
11/20/2016,89030,Yanaki,Paypal,1,28.75,0,14.89
10/16/2016,89030,Quad,Cash,1,43.96,0,22.31
12/13/2016,89030,Yanaki,Debit Visa,1,28.75,0,13.88
10/25/2016,89115,Aspen,Debit Mastercard,1,27.95,0,11.63
10/11/2016,89419,Quad,Paypal,2,87.92,0,41.8
10/11/2016,89115,Fun Fly,Visa,4,19.8,0.1,15.72
11/24/2016,89419,Bellen,Cash,1,24.95,0,12.77
10/12/2016,89115,Quad,Debit Mastercard,1,43.96,0,22.12
10/20/2016,89419,Yanaki,Debit Visa,1,28.75,0,15.5
12/11/2016,89115,Majestic Beaut,Cash,1,32.95,0,17.94
10/25/2016,89030,Carlota,Cash,1,27.95,0,13.42
10/22/2016,89030,Fun Fly,Visa,12,59.4,0.1875,20.52
10/11/2016,89115,Aspen,Mastercard,1,27.95,0,11.07
11/21/2016,89115,Majestic Beaut,Debit Mastercard,1,32.95,0,20.47
12/17/2016,89030,Fun Fly,Cash,1,4.95,0,2.77
11/22/2016,89419,Aspen,Debit Mastercard,1,27.95,0,10.92
11/27/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,4.1
10/18/2016,89030,Fun Fly,In Store,1,4.95,0,4.02
11/25/2016,89030,Quad,Paypal,1,43.96,0,21.42
10/17/2016,89419,Fun Fly,Visa,12,59.4,0.1875,24.24
12/1/2016,89030,Fun Fly,Debit Visa,4,19.8,0.1,15
12/10/2016,89030,Bellen,American Express,6,149.7,0.1,85.62
12/23/2016,89115,Fun Fly,Debit Visa,12,59.4,0.1875,35.76
10/16/2016,89030,Bellen,Cash,3,74.85,0,37.65
11/30/2016,89115,Fun Fly,Visa,1,4.95,0,2.7
10/8/2016,89030,Carlota,Paypal,1,27.95,0,13.06
10/27/2016,89030,Quad,Debit Visa,1,43.96,0,21.54
12/4/2016,89419,Bellen,Debit Visa,2,49.9,0,25.76
10/25/2016,89115,Bellen,Debit Mastercard,6,149.7,0.1,80.34
12/13/2016,89419,Aspen,Debit Visa,1,27.95,0,12.79
11/7/2016,89115,Bellen,American Express,6,149.7,0.1,83.94
10/30/2016,89030,Aspen,Cash,1,27.95,0,10.95
11/29/2016,89115,Fun Fly,Mastercard,1,4.95,0,2.29
11/28/2016,89115,Bellen,Debit Visa,2,49.9,0,28.56
11/12/2016,89115,Carlota,Debit Visa,1,27.95,0,11.4
12/20/2016,89030,Quad,Visa,1,43.96,0,21.6
12/23/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.54
10/22/2016,89115,Fun Fly,Visa,1,4.95,0,4.14
11/5/2016,89419,Fun Fly,Paypal,2,9.9,0,4.26
10/3/2016,89115,Fun Fly,Cash,1,4.95,0,3.55
12/11/2016,89115,Bellen,Cash,1,24.95,0,13.02
10/20/2016,89115,Quad,Debit Visa,1,43.96,0,22.46
11/12/2016,89115,Quad,Cash,1,43.96,0,20.65
11/28/2016,89030,Fun Fly,Visa,1,4.95,0,2.19
10/20/2016,89419,Aspen,Cash,3,83.85,0,31.86
11/21/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,2.1
10/16/2016,89419,Quad,Visa,1,43.96,0,21.81
12/3/2016,89419,Yanaki,Cash,1,28.75,0,14.32
11/5/2016,89030,Fun Fly,Cash,1,4.95,0,3.9
11/28/2016,89115,Quad,Paypal,1,43.96,0,21.24
11/22/2016,89115,Bellen,Debit Mastercard,1,24.95,0,12.55
12/18/2016,89030,Fun Fly,American Express,1,4.95,0,3.14
11/12/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.41
12/4/2016,89115,Bellen,In Store,1,24.95,0,13.87
10/16/2016,89030,Aspen,Debit Visa,6,167.7,0.1,62.16
11/28/2016,89030,Aspen,Cash,2,55.9,0,22.1
11/23/2016,89419,Fun Fly,Visa,1,4.95,0,2.94
11/25/2016,89419,Yanaki,Mastercard,1,28.75,0,15.51
10/26/2016,89419,Bellen,Cash,1,24.95,0,12.11
11/17/2016,89419,Bellen,Paypal,1,24.95,0,11.77
10/18/2016,89030,Yanaki,Visa,1,28.75,0,15.49
11/2/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,45.84
11/21/2016,89115,Fun Fly,Debit Visa,2,9.9,0,7.08
10/6/2016,89030,Yanaki,Paypal,1,28.75,0,14.16
11/12/2016,89115,Fun Fly,Visa,6,29.7,0.1,22.26
